src,relation,Target,is_b,id(is_b)
193648540991,VIU,SFLL1936991,IS_BUILDING,132053
193648530991,VIU,SFLL1936991,IS_BUILDING,132053
193648520991,VIU,SFLL1936991,IS_BUILDING,132053
193648510991,VIU,SFLL1936991,IS_BUILDING,132053
193648500991,VIU,SFLL1936991,IS_BUILDING,132053
193648590992,VIU,SFLL1936992,IS_BUILDING,131673
193648580992,VIU,SFLL1936992,IS_BUILDING,131673
193648570992,VIU,SFLL1936992,IS_BUILDING,131673
193648560992,VIU,SFLL1936992,IS_BUILDING,131673
193648610993,VIU,SFLL1936993,IS_BUILDING,129771
193648600993,VIU,SFLL1936993,IS_BUILDING,129771
193648640994,VIU,SFLL1936994,IS_BUILDING,132054
193648630994,VIU,SFLL1936994,IS_BUILDING,132054
193648620994,VIU,SFLL1936994,IS_BUILDING,132054
193648680995,VIU,SFLL1936995,IS_BUILDING,132055
193648670995,VIU,SFLL1936995,IS_BUILDING,132055
193648660995,VIU,SFLL1936995,IS_BUILDING,132055
193648650995,VIU,SFLL1936995,IS_BUILDING,132055
193648750996,VIU,SFLL1936996,IS_BUILDING,132054
193648740996,VIU,SFLL1936996,IS_BUILDING,132054
193648730996,VIU,SFLL1936996,IS_BUILDING,132054
193648720996,VIU,SFLL1936996,IS_BUILDING,132054
193648710996,VIU,SFLL1936996,IS_BUILDING,132054
193648700996,VIU,SFLL1936996,IS_BUILDING,132054
193648690996,VIU,SFLL1936996,IS_BUILDING,132054
193648800997,VIU,SFLL1936997,IS_BUILDING,132054
193648790997,VIU,SFLL1936997,IS_BUILDING,132054
193648780997,VIU,SFLL1936997,IS_BUILDING,132054
193648770997,VIU,SFLL1936997,IS_BUILDING,132054
193648760997,VIU,SFLL1936997,IS_BUILDING,132054
193648830998,VIU,SFLL1936998,IS_BUILDING,132054
193648820998,VIU,SFLL1936998,IS_BUILDING,132054
193648810998,VIU,SFLL1936998,IS_BUILDING,132054
193648860999,VIU,SFLL1936999,IS_BUILDING,129771
193648850999,VIU,SFLL1936999,IS_BUILDING,129771
193648840999,VIU,SFLL1936999,IS_BUILDING,129771
193648881000,VIU,SFLL19361000,IS_BUILDING,132054
193648871000,VIU,SFLL19361000,IS_BUILDING,132054
193648931001,VIU,SFLL19361001,IS_BUILDING,132056
193648921001,VIU,SFLL19361001,IS_BUILDING,132056
193648911001,VIU,SFLL19361001,IS_BUILDING,132056
193648901001,VIU,SFLL19361001,IS_BUILDING,132056
193648891001,VIU,SFLL19361001,IS_BUILDING,132056
193648971002,VIU,SFLL19361002,IS_BUILDING,132057
193648961002,VIU,SFLL19361002,IS_BUILDING,132057
193648951002,VIU,SFLL19361002,IS_BUILDING,132057
193648941002,VIU,SFLL19361002,IS_BUILDING,132057
193649011003,VIU,SFLL19361003,IS_BUILDING,132058
193649001003,VIU,SFLL19361003,IS_BUILDING,132058
193648991003,VIU,SFLL19361003,IS_BUILDING,132058
193648981003,VIU,SFLL19361003,IS_BUILDING,132058
193649041004,VIU,SFLL19361004,IS_BUILDING,132059
193649031004,VIU,SFLL19361004,IS_BUILDING,132059
193649021004,VIU,SFLL19361004,IS_BUILDING,132059
193649091005,VIU,SFLL19361005,IS_BUILDING,132059
193649081005,VIU,SFLL19361005,IS_BUILDING,132059
193649071005,VIU,SFLL19361005,IS_BUILDING,132059
193649061005,VIU,SFLL19361005,IS_BUILDING,132059
193649051005,VIU,SFLL19361005,IS_BUILDING,132059
193649131006,VIU,SFLL19361006,IS_BUILDING,132059
193649121006,VIU,SFLL19361006,IS_BUILDING,132059
193649111006,VIU,SFLL19361006,IS_BUILDING,132059
193649101006,VIU,SFLL19361006,IS_BUILDING,132059
193649181007,VIU,SFLL19361007,IS_BUILDING,132060
193649171007,VIU,SFLL19361007,IS_BUILDING,132060
193649161007,VIU,SFLL19361007,IS_BUILDING,132060
193649151007,VIU,SFLL19361007,IS_BUILDING,132060
193649141007,VIU,SFLL19361007,IS_BUILDING,132060
193649221008,VIU,SFLL19361008,IS_BUILDING,132061
193649211008,VIU,SFLL19361008,IS_BUILDING,132061
193649201008,VIU,SFLL19361008,IS_BUILDING,132061
193649191008,VIU,SFLL19361008,IS_BUILDING,132061
193649271009,VIU,SFLL19361009,IS_BUILDING,132062
193649261009,VIU,SFLL19361009,IS_BUILDING,132062
193649251009,VIU,SFLL19361009,IS_BUILDING,132062
193649241009,VIU,SFLL19361009,IS_BUILDING,132062
193649231009,VIU,SFLL19361009,IS_BUILDING,132062
193649331010,VIU,SFLL19361010,IS_BUILDING,132063
193649321010,VIU,SFLL19361010,IS_BUILDING,132063
193649311010,VIU,SFLL19361010,IS_BUILDING,132063
193649301010,VIU,SFLL19361010,IS_BUILDING,132063
193649291010,VIU,SFLL19361010,IS_BUILDING,132063
193649281010,VIU,SFLL19361010,IS_BUILDING,132063
193649371011,VIU,SFLL19361011,IS_BUILDING,131677
193649361011,VIU,SFLL19361011,IS_BUILDING,131677
193649351011,VIU,SFLL19361011,IS_BUILDING,131677
193649341011,VIU,SFLL19361011,IS_BUILDING,131677
193649421012,VIU,SFLL19361012,IS_BUILDING,131677
193649411012,VIU,SFLL19361012,IS_BUILDING,131677
193649401012,VIU,SFLL19361012,IS_BUILDING,131677
193649391012,VIU,SFLL19361012,IS_BUILDING,131677
193649381012,VIU,SFLL19361012,IS_BUILDING,131677
193649441013,VIU,SFLL19361013,IS_BUILDING,131678
193649431013,VIU,SFLL19361013,IS_BUILDING,131678
193649481014,VIU,SFLL19361014,IS_BUILDING,131679
193649471014,VIU,SFLL19361014,IS_BUILDING,131679
193649461014,VIU,SFLL19361014,IS_BUILDING,131679
193649451014,VIU,SFLL19361014,IS_BUILDING,131679
193649521015,VIU,SFLL19361015,IS_BUILDING,131680
193649511015,VIU,SFLL19361015,IS_BUILDING,131680
193649501015,VIU,SFLL19361015,IS_BUILDING,131680
193649491015,VIU,SFLL19361015,IS_BUILDING,131680
193649601016,VIU,SFLL19361016,IS_BUILDING,131681
193649591016,VIU,SFLL19361016,IS_BUILDING,131681
193649581016,VIU,SFLL19361016,IS_BUILDING,131681
193649571016,VIU,SFLL19361016,IS_BUILDING,131681
193649561016,VIU,SFLL19361016,IS_BUILDING,131681
193649551016,VIU,SFLL19361016,IS_BUILDING,131681
193649541016,VIU,SFLL19361016,IS_BUILDING,131681
193649531016,VIU,SFLL19361016,IS_BUILDING,131681
193649621017,VIU,SFLL19361017,IS_BUILDING,131682
193649611017,VIU,SFLL19361017,IS_BUILDING,131682
193649641018,VIU,SFLL19361018,IS_BUILDING,131683
193649631018,VIU,SFLL19361018,IS_BUILDING,131683
193649721019,VIU,SFLL19361019,IS_BUILDING,132064
193649711019,VIU,SFLL19361019,IS_BUILDING,132064
193649701019,VIU,SFLL19361019,IS_BUILDING,132064
193649691019,VIU,SFLL19361019,IS_BUILDING,132064
193649681019,VIU,SFLL19361019,IS_BUILDING,132064
193649671019,VIU,SFLL19361019,IS_BUILDING,132064
193649661019,VIU,SFLL19361019,IS_BUILDING,132064
193649651019,VIU,SFLL19361019,IS_BUILDING,132064
193649761020,VIU,SFLL19361020,IS_BUILDING,131685
193649751020,VIU,SFLL19361020,IS_BUILDING,131685
193649741020,VIU,SFLL19361020,IS_BUILDING,131685
193649731020,VIU,SFLL19361020,IS_BUILDING,131685
193649781021,VIU,SFLL19361021,IS_BUILDING,131685
193649771021,VIU,SFLL19361021,IS_BUILDING,131685
193649821022,VIU,SFLL19361022,IS_BUILDING,131686
193649811022,VIU,SFLL19361022,IS_BUILDING,131686
193649801022,VIU,SFLL19361022,IS_BUILDING,131686
193649791022,VIU,SFLL19361022,IS_BUILDING,131686
193649861023,VIU,SFLL19361023,IS_BUILDING,131687
193649851023,VIU,SFLL19361023,IS_BUILDING,131687
193649841023,VIU,SFLL19361023,IS_BUILDING,131687
193649831023,VIU,SFLL19361023,IS_BUILDING,131687
193649881024,VIU,SFLL19361024,IS_BUILDING,132065
193649871024,VIU,SFLL19361024,IS_BUILDING,132065
193649931025,VIU,SFLL19361025,IS_BUILDING,132066
193649921025,VIU,SFLL19361025,IS_BUILDING,132066
193649911025,VIU,SFLL19361025,IS_BUILDING,132066
193649901025,VIU,SFLL19361025,IS_BUILDING,132066
193649891025,VIU,SFLL19361025,IS_BUILDING,132066
193649961026,VIU,SFLL19361026,IS_BUILDING,131690
193649951026,VIU,SFLL19361026,IS_BUILDING,131690
193649941026,VIU,SFLL19361026,IS_BUILDING,131690
193650011027,VIU,SFLL19361027,IS_BUILDING,132067
193650001027,VIU,SFLL19361027,IS_BUILDING,132067
193649991027,VIU,SFLL19361027,IS_BUILDING,132067
193649981027,VIU,SFLL19361027,IS_BUILDING,132067
193649971027,VIU,SFLL19361027,IS_BUILDING,132067
193650061028,VIU,SFLL19361028,IS_BUILDING,131692
193650051028,VIU,SFLL19361028,IS_BUILDING,131692
193650041028,VIU,SFLL19361028,IS_BUILDING,131692
193650031028,VIU,SFLL19361028,IS_BUILDING,131692
193650021028,VIU,SFLL19361028,IS_BUILDING,131692
193650121029,VIU,SFLL19361029,IS_BUILDING,131693
193650111029,VIU,SFLL19361029,IS_BUILDING,131693
193650101029,VIU,SFLL19361029,IS_BUILDING,131693
193650091029,VIU,SFLL19361029,IS_BUILDING,131693
193650081029,VIU,SFLL19361029,IS_BUILDING,131693
193650071029,VIU,SFLL19361029,IS_BUILDING,131693
193650161030,VIU,SFLL19361030,IS_BUILDING,132068
193650151030,VIU,SFLL19361030,IS_BUILDING,132068
193650141030,VIU,SFLL19361030,IS_BUILDING,132068
193650131030,VIU,SFLL19361030,IS_BUILDING,132068
193650221031,VIU,SFLL19361031,IS_BUILDING,132069
193650211031,VIU,SFLL19361031,IS_BUILDING,132069
193650201031,VIU,SFLL19361031,IS_BUILDING,132069
193650191031,VIU,SFLL19361031,IS_BUILDING,132069
193650181031,VIU,SFLL19361031,IS_BUILDING,132069
193650171031,VIU,SFLL19361031,IS_BUILDING,132069
193650261032,VIU,SFLL19361032,IS_BUILDING,132070
193650251032,VIU,SFLL19361032,IS_BUILDING,132070
193650241032,VIU,SFLL19361032,IS_BUILDING,132070
193650231032,VIU,SFLL19361032,IS_BUILDING,132070
193650311033,VIU,SFLL19361033,IS_BUILDING,131697
193650301033,VIU,SFLL19361033,IS_BUILDING,131697
193650291033,VIU,SFLL19361033,IS_BUILDING,131697
193650281033,VIU,SFLL19361033,IS_BUILDING,131697
193650271033,VIU,SFLL19361033,IS_BUILDING,131697
193650341034,VIU,SFLL19361034,IS_BUILDING,131697
193650331034,VIU,SFLL19361034,IS_BUILDING,131697
193650321034,VIU,SFLL19361034,IS_BUILDING,131697
193650381035,VIU,SFLL19361035,IS_BUILDING,131698
193650371035,VIU,SFLL19361035,IS_BUILDING,131698
193650361035,VIU,SFLL19361035,IS_BUILDING,131698
193650351035,VIU,SFLL19361035,IS_BUILDING,131698
193650411036,VIU,SFLL19361036,IS_BUILDING,132071
193650401036,VIU,SFLL19361036,IS_BUILDING,132071
193650391036,VIU,SFLL19361036,IS_BUILDING,132071
193650471037,VIU,SFLL19361037,IS_BUILDING,132072
193650461037,VIU,SFLL19361037,IS_BUILDING,132072
193650451037,VIU,SFLL19361037,IS_BUILDING,132072
193650441037,VIU,SFLL19361037,IS_BUILDING,132072
193650431037,VIU,SFLL19361037,IS_BUILDING,132072
193650421037,VIU,SFLL19361037,IS_BUILDING,132072
193650511038,VIU,SFLL19361038,IS_BUILDING,132073
193650501038,VIU,SFLL19361038,IS_BUILDING,132073
193650491038,VIU,SFLL19361038,IS_BUILDING,132073
193650481038,VIU,SFLL19361038,IS_BUILDING,132073
193650531039,VIU,SFLL19361039,IS_BUILDING,132074
193650521039,VIU,SFLL19361039,IS_BUILDING,132074
193650541040,VIU,SFLL19361040,IS_BUILDING,132074
193650571041,VIU,SFLL19361041,IS_BUILDING,132075
193650561041,VIU,SFLL19361041,IS_BUILDING,132075
193650551041,VIU,SFLL19361041,IS_BUILDING,132075
193650621042,VIU,SFLL19361042,IS_BUILDING,130793
193650611042,VIU,SFLL19361042,IS_BUILDING,130793
193650601042,VIU,SFLL19361042,IS_BUILDING,130793
193650591042,VIU,SFLL19361042,IS_BUILDING,130793
193650581042,VIU,SFLL19361042,IS_BUILDING,130793
193650721043,VIU,SFLL19361043,IS_BUILDING,130794
193650711043,VIU,SFLL19361043,IS_BUILDING,130794
193650701043,VIU,SFLL19361043,IS_BUILDING,130794
193650691043,VIU,SFLL19361043,IS_BUILDING,130794
193650681043,VIU,SFLL19361043,IS_BUILDING,130794
193650671043,VIU,SFLL19361043,IS_BUILDING,130794
193650661043,VIU,SFLL19361043,IS_BUILDING,130794
193650651043,VIU,SFLL19361043,IS_BUILDING,130794
193650641043,VIU,SFLL19361043,IS_BUILDING,130794
193650631043,VIU,SFLL19361043,IS_BUILDING,130794
193650761044,VIU,SFLL19361044,IS_BUILDING,130794
193650751044,VIU,SFLL19361044,IS_BUILDING,130794
193650741044,VIU,SFLL19361044,IS_BUILDING,130794
193650731044,VIU,SFLL19361044,IS_BUILDING,130794
193650811045,VIU,SFLL19361045,IS_BUILDING,130794
193650801045,VIU,SFLL19361045,IS_BUILDING,130794
193650791045,VIU,SFLL19361045,IS_BUILDING,130794
193650781045,VIU,SFLL19361045,IS_BUILDING,130794
193650771045,VIU,SFLL19361045,IS_BUILDING,130794
193650831046,VIU,SFLL19361046,IS_BUILDING,130794
193650821046,VIU,SFLL19361046,IS_BUILDING,130794
193650861047,VIU,SFLL19361047,IS_BUILDING,130797
193650851047,VIU,SFLL19361047,IS_BUILDING,130797
193650841047,VIU,SFLL19361047,IS_BUILDING,130797
193650921048,VIU,SFLL19361048,IS_BUILDING,129656
193650911048,VIU,SFLL19361048,IS_BUILDING,129656
193650901048,VIU,SFLL19361048,IS_BUILDING,129656
193650891048,VIU,SFLL19361048,IS_BUILDING,129656
193650881048,VIU,SFLL19361048,IS_BUILDING,129656
193650871048,VIU,SFLL19361048,IS_BUILDING,129656
193651021049,VIU,SFLL19361049,IS_BUILDING,132076
193651011049,VIU,SFLL19361049,IS_BUILDING,132076
193651001049,VIU,SFLL19361049,IS_BUILDING,132076
193650991049,VIU,SFLL19361049,IS_BUILDING,132076
193650981049,VIU,SFLL19361049,IS_BUILDING,132076
193650971049,VIU,SFLL19361049,IS_BUILDING,132076
193650961049,VIU,SFLL19361049,IS_BUILDING,132076
193650951049,VIU,SFLL19361049,IS_BUILDING,132076
193650941049,VIU,SFLL19361049,IS_BUILDING,132076
193650931049,VIU,SFLL19361049,IS_BUILDING,132076
193651071050,VIU,SFLL19361050,IS_BUILDING,132077
193651061050,VIU,SFLL19361050,IS_BUILDING,132077
193651051050,VIU,SFLL19361050,IS_BUILDING,132077
193651041050,VIU,SFLL19361050,IS_BUILDING,132077
193651031050,VIU,SFLL19361050,IS_BUILDING,132077
193651111051,VIU,SFLL19361051,IS_BUILDING,132078
193651101051,VIU,SFLL19361051,IS_BUILDING,132078
193651091051,VIU,SFLL19361051,IS_BUILDING,132078
193651081051,VIU,SFLL19361051,IS_BUILDING,132078
193651161052,VIU,SFLL19361052,IS_BUILDING,132079
193651151052,VIU,SFLL19361052,IS_BUILDING,132079
193651141052,VIU,SFLL19361052,IS_BUILDING,132079
193651131052,VIU,SFLL19361052,IS_BUILDING,132079
193651121052,VIU,SFLL19361052,IS_BUILDING,132079
193651191053,VIU,SFLL19361053,IS_BUILDING,132080
193651181053,VIU,SFLL19361053,IS_BUILDING,132080
193651171053,VIU,SFLL19361053,IS_BUILDING,132080
193651261054,VIU,SFLL19361054,IS_BUILDING,132081
193651251054,VIU,SFLL19361054,IS_BUILDING,132081
193651241054,VIU,SFLL19361054,IS_BUILDING,132081
193651231054,VIU,SFLL19361054,IS_BUILDING,132081
193651221054,VIU,SFLL19361054,IS_BUILDING,132081
193651211054,VIU,SFLL19361054,IS_BUILDING,132081
193651201054,VIU,SFLL19361054,IS_BUILDING,132081
193651281055,VIU,SFLL19361055,IS_BUILDING,132082
193651271055,VIU,SFLL19361055,IS_BUILDING,132082
193651381056,VIU,SFLL19361056,IS_BUILDING,132083
193651371056,VIU,SFLL19361056,IS_BUILDING,132083
193651361056,VIU,SFLL19361056,IS_BUILDING,132083
193651351056,VIU,SFLL19361056,IS_BUILDING,132083
193651341056,VIU,SFLL19361056,IS_BUILDING,132083
193651331056,VIU,SFLL19361056,IS_BUILDING,132083
193651321056,VIU,SFLL19361056,IS_BUILDING,132083
193651311056,VIU,SFLL19361056,IS_BUILDING,132083
193651301056,VIU,SFLL19361056,IS_BUILDING,132083
193651291056,VIU,SFLL19361056,IS_BUILDING,132083
193651411057,VIU,SFLL19361057,IS_BUILDING,132084
193651401057,VIU,SFLL19361057,IS_BUILDING,132084
193651391057,VIU,SFLL19361057,IS_BUILDING,132084
193651451058,VIU,SFLL19361058,IS_BUILDING,132085
193651441058,VIU,SFLL19361058,IS_BUILDING,132085
193651431058,VIU,SFLL19361058,IS_BUILDING,132085
193651421058,VIU,SFLL19361058,IS_BUILDING,132085
193651521059,VIU,SFLL19361059,IS_BUILDING,132086
193651511059,VIU,SFLL19361059,IS_BUILDING,132086
193651501059,VIU,SFLL19361059,IS_BUILDING,132086
193651491059,VIU,SFLL19361059,IS_BUILDING,132086
193651481059,VIU,SFLL19361059,IS_BUILDING,132086
193651471059,VIU,SFLL19361059,IS_BUILDING,132086
193651461059,VIU,SFLL19361059,IS_BUILDING,132086
193651551060,VIU,SFLL19361060,IS_BUILDING,132087
193651541060,VIU,SFLL19361060,IS_BUILDING,132087
193651531060,VIU,SFLL19361060,IS_BUILDING,132087
193651691061,VIU,SFLL19361061,IS_BUILDING,132088
193651681061,VIU,SFLL19361061,IS_BUILDING,132088
193651671061,VIU,SFLL19361061,IS_BUILDING,132088
193651661061,VIU,SFLL19361061,IS_BUILDING,132088
193651651061,VIU,SFLL19361061,IS_BUILDING,132088
193651641061,VIU,SFLL19361061,IS_BUILDING,132088
193651631061,VIU,SFLL19361061,IS_BUILDING,132088
193651621061,VIU,SFLL19361061,IS_BUILDING,132088
193651611061,VIU,SFLL19361061,IS_BUILDING,132088
193651601061,VIU,SFLL19361061,IS_BUILDING,132088
193651591061,VIU,SFLL19361061,IS_BUILDING,132088
193651581061,VIU,SFLL19361061,IS_BUILDING,132088
193651571061,VIU,SFLL19361061,IS_BUILDING,132088
193651561061,VIU,SFLL19361061,IS_BUILDING,132088
193651741062,VIU,SFLL19361062,IS_BUILDING,132088
193651731062,VIU,SFLL19361062,IS_BUILDING,132088
193651721062,VIU,SFLL19361062,IS_BUILDING,132088
193651711062,VIU,SFLL19361062,IS_BUILDING,132088
193651701062,VIU,SFLL19361062,IS_BUILDING,132088
193651791063,VIU,SFLL19361063,IS_BUILDING,132088
193651781063,VIU,SFLL19361063,IS_BUILDING,132088
193651771063,VIU,SFLL19361063,IS_BUILDING,132088
193651761063,VIU,SFLL19361063,IS_BUILDING,132088
193651751063,VIU,SFLL19361063,IS_BUILDING,132088
193651821064,VIU,SFLL19361064,IS_BUILDING,132089
193651811064,VIU,SFLL19361064,IS_BUILDING,132089
193651801064,VIU,SFLL19361064,IS_BUILDING,132089
193651911065,VIU,SFLL19361065,IS_BUILDING,132088
193651901065,VIU,SFLL19361065,IS_BUILDING,132088
193651891065,VIU,SFLL19361065,IS_BUILDING,132088
193651881065,VIU,SFLL19361065,IS_BUILDING,132088
193651871065,VIU,SFLL19361065,IS_BUILDING,132088
193651861065,VIU,SFLL19361065,IS_BUILDING,132088
193651851065,VIU,SFLL19361065,IS_BUILDING,132088
193651841065,VIU,SFLL19361065,IS_BUILDING,132088
193651831065,VIU,SFLL19361065,IS_BUILDING,132088
193652001066,VIU,SFLL19361066,IS_BUILDING,132088
193651991066,VIU,SFLL19361066,IS_BUILDING,132088
193651981066,VIU,SFLL19361066,IS_BUILDING,132088
193651971066,VIU,SFLL19361066,IS_BUILDING,132088
193651961066,VIU,SFLL19361066,IS_BUILDING,132088
193651951066,VIU,SFLL19361066,IS_BUILDING,132088
193651941066,VIU,SFLL19361066,IS_BUILDING,132088
193651931066,VIU,SFLL19361066,IS_BUILDING,132088
193651921066,VIU,SFLL19361066,IS_BUILDING,132088
193652041067,VIU,SFLL19361067,IS_BUILDING,132088
193652031067,VIU,SFLL19361067,IS_BUILDING,132088
193652021067,VIU,SFLL19361067,IS_BUILDING,132088
193652011067,VIU,SFLL19361067,IS_BUILDING,132088
193652111068,VIU,SFLL19361068,IS_BUILDING,132088
193652101068,VIU,SFLL19361068,IS_BUILDING,132088
193652091068,VIU,SFLL19361068,IS_BUILDING,132088
193652081068,VIU,SFLL19361068,IS_BUILDING,132088
193652071068,VIU,SFLL19361068,IS_BUILDING,132088
193652061068,VIU,SFLL19361068,IS_BUILDING,132088
193652051068,VIU,SFLL19361068,IS_BUILDING,132088
193652141069,VIU,SFLL19361069,IS_BUILDING,132088
193652131069,VIU,SFLL19361069,IS_BUILDING,132088
193652121069,VIU,SFLL19361069,IS_BUILDING,132088
193652191070,VIU,SFLL19361070,IS_BUILDING,132088
193652181070,VIU,SFLL19361070,IS_BUILDING,132088
193652171070,VIU,SFLL19361070,IS_BUILDING,132088
193652161070,VIU,SFLL19361070,IS_BUILDING,132088
193652151070,VIU,SFLL19361070,IS_BUILDING,132088
193652231071,VIU,SFLL19361071,IS_BUILDING,132088
193652221071,VIU,SFLL19361071,IS_BUILDING,132088
193652211071,VIU,SFLL19361071,IS_BUILDING,132088
193652201071,VIU,SFLL19361071,IS_BUILDING,132088
193652261072,VIU,SFLL19361072,IS_BUILDING,132088
193652251072,VIU,SFLL19361072,IS_BUILDING,132088
193652241072,VIU,SFLL19361072,IS_BUILDING,132088
193652341073,VIU,SFLL19361073,IS_BUILDING,132090
193652331073,VIU,SFLL19361073,IS_BUILDING,132090
193652321073,VIU,SFLL19361073,IS_BUILDING,132090
193652311073,VIU,SFLL19361073,IS_BUILDING,132090
193652301073,VIU,SFLL19361073,IS_BUILDING,132090
193652291073,VIU,SFLL19361073,IS_BUILDING,132090
193652281073,VIU,SFLL19361073,IS_BUILDING,132090
193652271073,VIU,SFLL19361073,IS_BUILDING,132090
193652401074,VIU,SFLL19361074,IS_BUILDING,132091
193652391074,VIU,SFLL19361074,IS_BUILDING,132091
193652381074,VIU,SFLL19361074,IS_BUILDING,132091
193652371074,VIU,SFLL19361074,IS_BUILDING,132091
193652361074,VIU,SFLL19361074,IS_BUILDING,132091
193652351074,VIU,SFLL19361074,IS_BUILDING,132091
193652451075,VIU,SFLL19361075,IS_BUILDING,132092
193652441075,VIU,SFLL19361075,IS_BUILDING,132092
193652431075,VIU,SFLL19361075,IS_BUILDING,132092
193652421075,VIU,SFLL19361075,IS_BUILDING,132092
193652411075,VIU,SFLL19361075,IS_BUILDING,132092
193652521076,VIU,SFLL19361076,IS_BUILDING,132093
193652511076,VIU,SFLL19361076,IS_BUILDING,132093
193652501076,VIU,SFLL19361076,IS_BUILDING,132093
193652491076,VIU,SFLL19361076,IS_BUILDING,132093
193652481076,VIU,SFLL19361076,IS_BUILDING,132093
193652471076,VIU,SFLL19361076,IS_BUILDING,132093
193652461076,VIU,SFLL19361076,IS_BUILDING,132093
193652581077,VIU,SFLL19361077,IS_BUILDING,132094
193652571077,VIU,SFLL19361077,IS_BUILDING,132094
193652561077,VIU,SFLL19361077,IS_BUILDING,132094
193652551077,VIU,SFLL19361077,IS_BUILDING,132094
193652541077,VIU,SFLL19361077,IS_BUILDING,132094
193652531077,VIU,SFLL19361077,IS_BUILDING,132094
193652601078,VIU,SFLL19361078,IS_BUILDING,132095
193652591078,VIU,SFLL19361078,IS_BUILDING,132095
193652641079,VIU,SFLL19361079,IS_BUILDING,132096
193652631079,VIU,SFLL19361079,IS_BUILDING,132096
193652621079,VIU,SFLL19361079,IS_BUILDING,132096
193652611079,VIU,SFLL19361079,IS_BUILDING,132096
193652721080,VIU,SFLL19361080,IS_BUILDING,132097
193652711080,VIU,SFLL19361080,IS_BUILDING,132097
193652701080,VIU,SFLL19361080,IS_BUILDING,132097
193652691080,VIU,SFLL19361080,IS_BUILDING,132097
193652681080,VIU,SFLL19361080,IS_BUILDING,132097
193652671080,VIU,SFLL19361080,IS_BUILDING,132097
193652661080,VIU,SFLL19361080,IS_BUILDING,132097
193652651080,VIU,SFLL19361080,IS_BUILDING,132097
193652771081,VIU,SFLL19361081,IS_BUILDING,128226
193652761081,VIU,SFLL19361081,IS_BUILDING,128226
193652751081,VIU,SFLL19361081,IS_BUILDING,128226
193652741081,VIU,SFLL19361081,IS_BUILDING,128226
193652731081,VIU,SFLL19361081,IS_BUILDING,128226
193652811082,VIU,SFLL19361082,IS_BUILDING,128226
193652801082,VIU,SFLL19361082,IS_BUILDING,128226
193652791082,VIU,SFLL19361082,IS_BUILDING,128226
193652781082,VIU,SFLL19361082,IS_BUILDING,128226
193652841083,VIU,SFLL19361083,IS_BUILDING,128825
193652831083,VIU,SFLL19361083,IS_BUILDING,128825
193652821083,VIU,SFLL19361083,IS_BUILDING,128825
193652861084,VIU,SFLL19361084,IS_BUILDING,128228
193652851084,VIU,SFLL19361084,IS_BUILDING,128228
193652911085,VIU,SFLL19361085,IS_BUILDING,128230
193652901085,VIU,SFLL19361085,IS_BUILDING,128230
193652891085,VIU,SFLL19361085,IS_BUILDING,128230
193652881085,VIU,SFLL19361085,IS_BUILDING,128230
193652871085,VIU,SFLL19361085,IS_BUILDING,128230
193652931086,VIU,SFLL19361086,IS_BUILDING,128232
193652921086,VIU,SFLL19361086,IS_BUILDING,128232
193652991087,VIU,SFLL19361087,IS_BUILDING,128233
193652981087,VIU,SFLL19361087,IS_BUILDING,128233
193652971087,VIU,SFLL19361087,IS_BUILDING,128233
193652961087,VIU,SFLL19361087,IS_BUILDING,128233
193652951087,VIU,SFLL19361087,IS_BUILDING,128233
193652941087,VIU,SFLL19361087,IS_BUILDING,128233
193653031088,VIU,SFLL19361088,IS_BUILDING,128235
193653021088,VIU,SFLL19361088,IS_BUILDING,128235
193653011088,VIU,SFLL19361088,IS_BUILDING,128235
193653001088,VIU,SFLL19361088,IS_BUILDING,128235
193653081089,VIU,SFLL19361089,IS_BUILDING,128237
193653071089,VIU,SFLL19361089,IS_BUILDING,128237
193653061089,VIU,SFLL19361089,IS_BUILDING,128237
193653051089,VIU,SFLL19361089,IS_BUILDING,128237
193653041089,VIU,SFLL19361089,IS_BUILDING,128237
193653121090,VIU,SFLL19361090,IS_BUILDING,128220
193653111090,VIU,SFLL19361090,IS_BUILDING,128220
193653101090,VIU,SFLL19361090,IS_BUILDING,128220
193653091090,VIU,SFLL19361090,IS_BUILDING,128220
193653201091,VIU,SFLL19361091,IS_BUILDING,128220
193653191091,VIU,SFLL19361091,IS_BUILDING,128220
193653181091,VIU,SFLL19361091,IS_BUILDING,128220
193653171091,VIU,SFLL19361091,IS_BUILDING,128220
193653161091,VIU,SFLL19361091,IS_BUILDING,128220
193653151091,VIU,SFLL19361091,IS_BUILDING,128220
193653141091,VIU,SFLL19361091,IS_BUILDING,128220
193653131091,VIU,SFLL19361091,IS_BUILDING,128220
193653241092,VIU,SFLL19361092,IS_BUILDING,128220
193653231092,VIU,SFLL19361092,IS_BUILDING,128220
193653221092,VIU,SFLL19361092,IS_BUILDING,128220
193653211092,VIU,SFLL19361092,IS_BUILDING,128220
193653281093,VIU,SFLL19361093,IS_BUILDING,128220
193653271093,VIU,SFLL19361093,IS_BUILDING,128220
193653261093,VIU,SFLL19361093,IS_BUILDING,128220
193653251093,VIU,SFLL19361093,IS_BUILDING,128220
193653301094,VIU,SFLL19361094,IS_BUILDING,128220
193653291094,VIU,SFLL19361094,IS_BUILDING,128220
193653341095,VIU,SFLL19361095,IS_BUILDING,128222
193653331095,VIU,SFLL19361095,IS_BUILDING,128222
