nodes._id,"Coalesce(r.target_Position,Type(r))",target._id
193655601148,filla,193655631148
193655601148,neta,193655641148
193019250408,SAME_AS,193655651149
193019260408,SAME_AS,193655661149
193655651149,esposa,193655661149
193019270408,SAME_AS,193655671149
193655651149,fill,193655671149
193019280408,SAME_AS,193655681149
193655651149,fill,193655681149
193019290408,SAME_AS,193655691149
193655651149,fill,193655691149
193655651149,servents,193655701149
193029680640,SAME_AS,193655711150
193029690640,SAME_AS,193655721150
193655711150,FAMILY,193655721150
193029710640,SAME_AS,193655731150
193655711150,fill,193655731150
193655711150,afillada,193655741150
193029730640,SAME_AS,193655751150
193655711150,net,193655751150
193655711150,net,193655761150
193002920057,SAME_AS,193655771151
193029700640,SAME_AS,193655781151
193655771151,esposa,193655781151
193655771151,fill,193655791151
193029740641,SAME_AS,193655801152
193029750641,SAME_AS,193655811152
193655801152,esposa,193655811152
193029760641,SAME_AS,193655821152
193655801152,fill,193655821152
193029770641,SAME_AS,193655831152
193655801152,fill,193655831152
193029780642,SAME_AS,193655841153
193029790642,SAME_AS,193655851153
193655841153,esposa,193655851153
193029800642,SAME_AS,193655861153
193655841153,fill,193655861153
193056411283,SAME_AS,193655871153
193655841153,afillada,193655871153
193655841153,neta,193655881153
193029830644,SAME_AS,193655911155
193655901155,esposa,193655911155
193655901155,filla,193655921155
193655901155,mare politica,193655931155
193029860644,SAME_AS,193655941155
193655901155,cunyada,193655941155
193029870645,SAME_AS,193655951156
193029880645,SAME_AS,193655961156
193655951156,esposa,193655961156
193029920645,SAME_AS,193655971156
193655951156,filla,193655971156
193029900645,SAME_AS,193655981156
193655951156,filla,193655981156
193655951156,dispeser,193655991156
193655951156,no consta,193656001156
193029930646,SAME_AS,193656011157
193656011157,esposa,193656021157
193029950646,SAME_AS,193656031157
193656011157,afillada,193656031157
193029960646,SAME_AS,193656041157
193656011157,neta,193656041157
193029970646,SAME_AS,193656051157
193656011157,neta,193656051157
193029980647,SAME_AS,193656061158
193029990647,SAME_AS,193656071158
193656061158,esposa,193656071158
193030000647,SAME_AS,193656081158
193656061158,filla,193656081158
193030020647,SAME_AS,193656091158
193656061158,filla,193656091158
193028670622,SAME_AS,193656101159
193028680622,SAME_AS,193656111159
193656101159,esposa,193656111159
193028690622,SAME_AS,193656121159
193656101159,fill,193656121159
193028700622,SAME_AS,193656131159
193656101159,fill,193656131159
193039500857,SAME_AS,193656151160
193656141160,esposa,193656151160
193656141160,fill,193656161160
193030100649,SAME_AS,193656171160
193656141160,cunyat,193656171160
193043950974,SAME_AS,193656181161
193043960974,SAME_AS,193656191161
193656181161,esposa,193656191161
193043970974,SAME_AS,193656201161
193656181161,fill,193656201161
193043980974,SAME_AS,193656211161
193656181161,fill,193656211161
193043990974,SAME_AS,193656221161
193656181161,fill,193656221161
193044000974,SAME_AS,193656231161
193656181161,fill,193656231161
193656241162,esposa,193656251162
193656241162,fill,193656261162
193656241162,fill,193656271162
193030210651,SAME_AS,193656281163
193030220651,SAME_AS,193656291163
193656281163,esposa,193656291163
193030240651,SAME_AS,193656301163
193656281163,fill,193656301163
193030250651,SAME_AS,193656311163
193656281163,fill,193656311163
193656281163,fill,193656321163
193030270651,SAME_AS,193656331163
193656281163,fill,193656331163
193039850865,SAME_AS,193656341164
193039860865,SAME_AS,193656351164
193656341164,esposa,193656351164
193656341164,filla,193656361164
193039870865,SAME_AS,193656361164
193656341164,filla,193656371164
193039880865,SAME_AS,193656371164
193039810864,SAME_AS,193656381164
193656341164,mare,193656381164
193039820864,SAME_AS,193656391164
193656341164,germana,193656391164
193039830864,SAME_AS,193656401164
193656341164,germana,193656401164
193039840864,SAME_AS,193656411164
193656341164,germa,193656411164
193030360654,SAME_AS,193656421165
193030370654,SAME_AS,193656431165
193656421165,esposa,193656431165
193030390655,SAME_AS,193656441166
193030400655,SAME_AS,193656451166
193656441166,germana,193656451166
193030410655,SAME_AS,193656461166
193656441166,germa,193656461166
193050581142,SAME_AS,193656471167
193050591142,SAME_AS,193656481167
193656471167,esposa,193656481167
193656471167,filla,193656491167
193050601142,SAME_AS,193656491167
193656471167,fill,193656501167
193050611143,SAME_AS,193656511167
193656471167,pare,193656511167
193656521168,esposa,193656531168
193656521168,fill,193656541168
193656521168,fill,193656551168
193030820666,SAME_AS,193656561169
193656561169,esposa,193656571169
193656561169,filla,193656581169
193030480657,SAME_AS,193656591170
193030490657,SAME_AS,193656601170
193656591170,filla,193656601170
193656591170,neta,193656611170
193030510658,SAME_AS,193656621171
193030520658,SAME_AS,193656631171
193656621171,filla,193656631171
193030530658,SAME_AS,193656641171
193656621171,filla,193656641171
193030570659,SAME_AS,193656651172
193030580659,SAME_AS,193656661172
193656651172,esposa,193656661172
193008450173,SAME_AS,193656671172
193656651172,fill,193656671172
193030590659,SAME_AS,193656681172
193656651172,fill,193656681172
193007050152,SAME_AS,193656691173
193007030152,SAME_AS,193656701173
193656691173,esposa,193656701173
193656691173,fill,193656711173
193656691173,fill,193656721173
193013130263,SAME_AS,193656731174
193030640661,SAME_AS,193656741174
193656731174,esposa,193656741174
193030650661,SAME_AS,193656751174
193656731174,filla,193656751174
193656731174,fill,193656761174
193030660661,SAME_AS,193656761174
193656731174,fill,193656771174
193030710663,SAME_AS,193656781175
193030720663,SAME_AS,193656791175
193656781175,esposa,193656791175
193030700662,SAME_AS,193656801175
193656781175,sogre,193656801175
193030730663,SAME_AS,193656811175
193656781175,fill,193656811175
193030740663,SAME_AS,193656821175
193656781175,fill,193656821175
193656781175,fill,193656831175
193656841176,esposa,193656851176
193022610484,SAME_AS,193656861176
193656841176,afillat,193656861176
193656841176,filla,193656871176
193656841176,net,193656881176
193656891177,esposa,193656901177
193656891177,fill,193656911177
193030800665,SAME_AS,193656921178
193656921178,esposa,193656931178
193030810665,SAME_AS,193656931178
193029150631,SAME_AS,193656941179
193656941179,esposa,193656951179
193656941179,fill,193656961179
193029170631,SAME_AS,193656961179
193656941179,filla,193656971179
193029180631,SAME_AS,193656971179
193656941179,fill,193656981179
193656991180,fill,193657001180
193656991180,afillada,193657011180
193656991180,fill,193657021180
193656991180,neta,193657031180
193656991180,net,193657041180
193042440935,SAME_AS,193657051181
193042450935,SAME_AS,193657061181
193657051181,esposa,193657061181
193042460935,SAME_AS,193657071181
193657051181,fill,193657071181
193042480935,SAME_AS,193657081181
193657051181,filla,193657081181
193042490935,SAME_AS,193657091181
193657051181,filla,193657091181
193657051181,filla,193657101181
193042470935,SAME_AS,193657111181
193657051181,filla,193657111181
193657051181,no consta,193657121181
193021190452,SAME_AS,193657131181
193657051181,gendre,193657131181
193657051181,net,193657141181
193657151182,esposa,193657161182
193657151182,filla,193657171182
193657151182,filla,193657181182
193657151182,filla,193657191182
193025880557,SAME_AS,193657201183
193657201183,esposa,193657211183
193025900557,SAME_AS,193657221183
193657201183,fill,193657221183
193657201183,fill,193657231183
193025920557,SAME_AS,193657231183
193657201183,fill,193657241183
193031000670,SAME_AS,193657251184
193031030670,SAME_AS,193657261184
193657251184,pare,193657261184
193031040670,SAME_AS,193657271184
193657251184,mare,193657271184
193031010670,SAME_AS,193657281184
193657251184,esposa,193657281184
193657251184,filla,193657291184
193031020670,SAME_AS,193657291184
193657251184,filla,193657301184
193052041180,SAME_AS,193657311185
193052051180,SAME_AS,193657321185
193657311185,fill,193657321185
193657311185,fill politic,193657331185
193052061180,SAME_AS,193657341185
193657311185,fill,193657341185
193061421418,SAME_AS,193657351186
193657351186,esposa,193657361186
193061441418,SAME_AS,193657371186
193657351186,fill,193657371186
193657381187,esposa,193657391187
193031120672,SAME_AS,193657391187
193657381187,filla,193657401187
193657411188,esposa,193657421188
193657411188,fill,193657431188
193657411188,fill,193657441188
193657411188,fill,193657451188
193609490201,SAME_AS,193657451188
193031190673,SAME_AS,193657471189
193657461189,gendre,193657471189
193657461189,filla,193657481189
193657461189,net politic,193657491189
193031210673,SAME_AS,193657491189
193031220673,SAME_AS,193657501189
193657461189,neta,193657501189
193018070383,SAME_AS,193657511189
193657461189,dispeser,193657511189
193657461189,besnet,193657521189
193657461189,besnet,193657531189
193031240674,SAME_AS,193657541190
193031250674,SAME_AS,193657551190
193657541190,fill,193657551190
193031260674,SAME_AS,193657561190
193657541190,fill,193657561190
193007140154,SAME_AS,193657571190
193657541190,afillada,193657571190
193031270675,SAME_AS,193657581191
193031280675,SAME_AS,193657591191
193657581191,esposa,193657591191
193031290675,SAME_AS,193657601191
193657581191,fill,193657601191
193031300675,SAME_AS,193657611191
193657581191,fill,193657611191
193031340676,SAME_AS,193657621192
193031350676,SAME_AS,193657631192
193657621192,fill,193657631192
193031360677,SAME_AS,193657641193
193031390677,SAME_AS,193657651193
193657641193,mare,193657651193
193031400677,SAME_AS,193657661193
193657641193,germa,193657661193
193657641193,gendre,193657671193
193031370677,SAME_AS,193657681193
193657641193,filla,193657681193
193657641193,net,193657691193
193657641193,net,193657701193
193010220205,SAME_AS,193657711194
193010230205,SAME_AS,193657721194
193657711194,fill,193657721194
193010240205,SAME_AS,193657731194
193657711194,fill,193657731194
193010250205,SAME_AS,193657741194
193657711194,fill,193657741194
193657711194,dispeser,193657751194
193010280205,SAME_AS,193657761194
193657711194,dispeser,193657761194
193657711194,dispeser,193657771194
193019930422,SAME_AS,193657771194
193657711194,dispeser,193657781194
193657711194,dispeser,193657791194
193657801195,esposa,193657811195
193657801195,fill,193657821195
193657801195,fill,193657831195
193031490679,SAME_AS,193657841195
193657801195,sogre,193657841195
193031510680,SAME_AS,193657851196
193031520680,SAME_AS,193657861196
193657851196,esposa,193657861196
193031540680,SAME_AS,193657871196
193657851196,filla,193657871196
193031530680,SAME_AS,193657881196
193657851196,filla,193657881196
193062311440,SAME_AS,193657891196
193657851196,afillat,193657891196
193030160650,SAME_AS,193657911197
193657901197,esposa,193657911197
193657901197,filla,193657921197
193031600682,SAME_AS,193657931198
193031610682,SAME_AS,193657941198
193657931198,esposa,193657941198
193031640683,SAME_AS,193657951199
193031650683,SAME_AS,193657961199
193657951199,esposa,193657961199
193031680683,SAME_AS,193657971199
193657951199,fill,193657971199
193031690683,SAME_AS,193657981199
193657951199,afillada,193657981199
193657951199,cunyada,193657991199
193031660683,SAME_AS,193658001199
193657951199,fill,193658001199
193031700683,SAME_AS,193658011199
193657951199,neta,193658011199
193031710683,SAME_AS,193658021199
193657951199,neta,193658021199
193031720684,SAME_AS,193658031200
193031730684,SAME_AS,193658041200
193658031200,esposa,193658041200
193031780684,SAME_AS,193658051200
193658031200,cunyat,193658051200
193031740684,SAME_AS,193658061200
193658031200,filla,193658061200
193031750684,SAME_AS,193658071200
193658031200,filla,193658071200
193658031200,filla,193658081200
193031790685,SAME_AS,193658091201
193031800685,SAME_AS,193658101201
193658091201,esposa,193658101201
193658091201,fill,193658111201
193031820686,SAME_AS,193658121202
193658121202,esposa,193658131202
193658121202,fill,193658141202
193658121202,fill,193658151202
193658121202,servents,193658161202
193658121202,altres,193658171202
193031840687,SAME_AS,193658181203
193031850687,SAME_AS,193658191203
193658181203,esposa,193658191203
193031860687,SAME_AS,193658201203
193658181203,fill,193658201203
193658181203,fill,193658211203
193031870687,SAME_AS,193658211203
193658181203,fill,193658221203
193031910689,SAME_AS,193658231204
193658241205,esposa,193658251205
193658241205,cosi,193658261205
193010270205,SAME_AS,193658271206
193022250475,SAME_AS,193658281206
193658271206,esposa,193658281206
193031880688,SAME_AS,193658291207
193040870891,SAME_AS,193658301207
193658291207,esposa,193658301207
193031900688,SAME_AS,193658311207
193658291207,filla,193658311207
193658321208,esposa,193658331208
193658321208,filla,193658341208
193006450137,SAME_AS,193658351208
193658321208,germana,193658351208
193658321208,filla,193658361208
193031990692,SAME_AS,193658371209
193658371209,esposa,193658381209
193032000692,SAME_AS,193658381209
193658371209,fill,193658391209
193658371209,fill,193658401209
193032010692,SAME_AS,193658401209
193658371209,fill,193658411209
193032030692,SAME_AS,193658411209
193032040693,SAME_AS,193658421210
193658421210,esposa,193658431210
193032050693,SAME_AS,193658431210
193658421210,fill,193658441210
193032070693,SAME_AS,193658441210
193658421210,fill,193658451210
193030030648,SAME_AS,193658461211
193658461211,esposa,193658471211
193030040648,SAME_AS,193658471211
193658461211,fill,193658481211
193030050648,SAME_AS,193658481211
193658461211,mare,193658491211
193658461211,net,193658501211
193658461211,neta,193658511211
193018810399,SAME_AS,193658521212
193010200204,SAME_AS,193658531212
193658521212,esposa,193658531212
193658521212,fill,193658541212
193026620578,SAME_AS,193658551213
193014430292,SAME_AS,193658561213
193658551213,esposa,193658561213
193026610578,SAME_AS,193658571213
193658551213,mare,193658571213
193658551213,filla,193658581213
193658551213,filla,193658591213
193032090694,SAME_AS,193658601214
193024120519,SAME_AS,193658611214
193658601214,gendre,193658611214
193658601214,filla,193658621214
193032100694,SAME_AS,193658621214
193658601214,neta,193658631214
193658641215,esposa,193658651215
193658641215,germana,193658661215
193658641215,germana,193658671215
193658641215,germa,193658681215
193658641215,filla,193658691215
193658641215,filla,193658701215
193658641215,filla,193658711215
193658641215,fill,193658721215
193039640860,SAME_AS,193658731216
193039650860,SAME_AS,193658741216
193658731216,germana,193658741216
193039660860,SAME_AS,193658751216
193658731216,germana,193658751216
193039680861,SAME_AS,193658761217
193039690861,SAME_AS,193658771217
193658761217,germana,193658771217
193026770582,SAME_AS,193658791218
193658781218,esposa,193658791218
193026780582,SAME_AS,193658801218
193658781218,fill,193658801218
193658781218,fill,193658811218
193039760863,SAME_AS,193658831219
193658821219,esposa,193658831219
193039770863,SAME_AS,193658841219
193658821219,fill,193658841219
193658821219,jove,193658851219
193039780863,SAME_AS,193658851219
193658821219,net,193658861219
193039790863,SAME_AS,193658861219
193658821219,net,193658871219
193039890866,SAME_AS,193658881220
193039900866,SAME_AS,193658891220
193658881220,esposa,193658891220
193039910866,SAME_AS,193658901220
193658881220,fill,193658901220
193039920866,SAME_AS,193658911220
193658881220,fill,193658911220
193046281034,SAME_AS,193658921220
193658881220,afillada,193658921220
193658881220,net,193658931220
193039720862,SAME_AS,193658941221
193039730862,SAME_AS,193658951221
193658941221,esposa,193658951221
193658941221,fill,193658961221
193039740862,SAME_AS,193658961221
193039710862,SAME_AS,193658971221
193658941221,sogre,193658971221
193039930867,SAME_AS,193658981222
193039940867,SAME_AS,193658991222
193658981222,esposa,193658991222
193039950867,SAME_AS,193659001222
193658981222,fill,193659001222
193039960868,SAME_AS,193659011223
193039970868,SAME_AS,193659021223
193659011223,esposa,193659021223
193039980868,SAME_AS,193659031223
193659011223,fill,193659031223
193039990868,SAME_AS,193659041223
193659011223,fill,193659041223
193040000868,SAME_AS,193659051223
193659011223,fill,193659051223
193040010869,SAME_AS,193659061224
193040020869,SAME_AS,193659071224
193659061224,esposa,193659071224
193040030869,SAME_AS,193659081224
193659061224,fill,193659081224
193040070870,SAME_AS,193659101225
193659091225,esposa,193659101225
193040080870,SAME_AS,193659111225
193659091225,filla,193659111225
193659091225,nebot,193659121225
193040110871,SAME_AS,193659131226
193040120871,SAME_AS,193659141226
193659131226,no consta,193659141226
193659131226,no consta,193659151226
193040130871,SAME_AS,193659151226
193659131226,no consta,193659161226
193040140872,SAME_AS,193659171227
193040150872,SAME_AS,193659181227
193659171227,esposa,193659181227
193040160872,SAME_AS,193659191227
193659171227,fill,193659191227
193659171227,fill,193659201227
193040170872,SAME_AS,193659201227
193659171227,fill,193659211227
193659221228,esposa,193659231228
193659221228,fill,193659241228
193659221228,fill,193659251228
193659221228,fill,193659261228
193659221228,fill,193659271228
193659221228,fill,193659281228
193042640939,SAME_AS,193659291229
193659291229,esposa,193659301229
193040330876,SAME_AS,193659311230
193040290875,SAME_AS,193659321230
193659311230,fill,193659321230
193040300875,SAME_AS,193659331230
193659311230,jove,193659331230
193659311230,net,193659341230
193040310875,SAME_AS,193659341230
193659311230,net,193659351230
193659311230,net,193659361230
193659311230,net,193659371230
193006730144,SAME_AS,193659381231
193659381231,esposa,193659391231
193006740144,SAME_AS,193659391231
193006750144,SAME_AS,193659401231
193659381231,filla,193659401231
193659381231,fill,193659411231
193040410879,SAME_AS,193659421232
193040420879,SAME_AS,193659431232
193659421232,fill,193659431232
193028370615,SAME_AS,193659441232
193659421232,esposa,193659441232
193659421232,fill,193659451232
193659421232,fill,193659461232
193659421232,fill,193659471232
193040430880,SAME_AS,193659481233
193659481233,fill,193659491233
193040440880,SAME_AS,193659491233
193659481233,fill,193659501233
193040450880,SAME_AS,193659501233
193659481233,fill,193659511233
193040460880,SAME_AS,193659511233
193042730941,SAME_AS,193659521234
193659521234,esposa,193659531234
193659521234,filla,193659541234
193659521234,fill,193659551234
193659521234,filla,193659561234
193659521234,filla,193659571234
193659521234,filla,193659581234
193045171005,SAME_AS,193659591235
193045151005,SAME_AS,193659601235
193659591235,fill,193659601235
193045161005,SAME_AS,193659611235
193659591235,jove,193659611235
193045181005,SAME_AS,193659621235
193659591235,net,193659621235
193040590883,SAME_AS,193659631236
193040600883,SAME_AS,193659641236
193659631236,esposa,193659641236
193040610883,SAME_AS,193659651236
193659631236,filla,193659651236
193040620883,SAME_AS,193659661236
193659631236,filla,193659661236
193659631236,filla,193659671236
193040630883,SAME_AS,193659671236
193040640884,SAME_AS,193659681237
193040650884,SAME_AS,193659691237
193659681237,esposa,193659691237
193040660884,SAME_AS,193659701237
193659681237,filla,193659701237
193659711238,esposa,193659721238
193042370933,SAME_AS,193659721238
193659711238,filla,193659731238
193659711238,filla,193659741238
193040710886,SAME_AS,193659751239
193040720886,SAME_AS,193659761239
193659751239,esposa,193659761239
193040730886,SAME_AS,193659771239
193659751239,filla,193659771239
193040740886,SAME_AS,193659781239
193659751239,fill,193659781239
193040990896,SAME_AS,193659791240
193659791240,esposa,193659801240
193041010896,SAME_AS,193659811240
193659791240,fill,193659811240
193659791240,fill,193659821240
193659791240,fill,193659831240
193040750887,SAME_AS,193659841241
193040760887,SAME_AS,193659851241
193659841241,esposa,193659851241
193040770887,SAME_AS,193659861241
193659841241,fill,193659861241
193659841241,fill,193659871241
193040800888,SAME_AS,193659881241
193659841241,avia,193659881241
193040840890,SAME_AS,193659891242
193040850890,SAME_AS,193659901242
193659891242,esposa,193659901242
193040860890,SAME_AS,193659911242
193659891242,filla,193659911242
193040880891,SAME_AS,193659931243
193659921243,esposa,193659931243
193659921243,filla,193659941243
193040890891,SAME_AS,193659941243
193020280431,SAME_AS,193659951244
193020290431,SAME_AS,193659961244
193659951244,esposa,193659961244
193020300431,SAME_AS,193659971244
193659951244,fill,193659971244
193020310431,SAME_AS,193659981244
193659951244,fill,193659981244
193020320431,SAME_AS,193659991244
193659951244,fill,193659991244
193040830889,SAME_AS,193660001245
193660001245,esposa,193660011245
193660001245,filla,193660021245
193660001245,fill,193660031245
193040920894,SAME_AS,193660041246
193040930894,SAME_AS,193660051246
193660041246,esposa,193660051246
193040940894,SAME_AS,193660061246
193660041246,fill,193660061246
193660041246,fill,193660071246
193040950895,SAME_AS,193660081247
193660081247,esposa,193660091247
193040960895,SAME_AS,193660091247
193660081247,fill,193660101247
193040970895,SAME_AS,193660101247
193044570989,SAME_AS,193660111247
193660081247,esposa,193660111247
193042260930,SAME_AS,193660121248
193660121248,esposa,193660131248
193042270930,SAME_AS,193660131248
193042320932,SAME_AS,193660141249
193042330932,SAME_AS,193660151249
193660141249,esposa,193660151249
193660141249,filla,193660161249
193042340932,SAME_AS,193660161249
193660171250,esposa,193660181250
193660171250,fill,193660191250
193010430209,SAME_AS,193660201250
193660171250,afillat,193660201250
193660171250,filla,193660211250
193042380933,SAME_AS,193660211250
193042400934,SAME_AS,193660221251
193042410934,SAME_AS,193660231251
193660221251,esposa,193660231251
193042420934,SAME_AS,193660241251
193660221251,fill,193660241251
193042430934,SAME_AS,193660251251
193660221251,fill,193660251251
193033980744,SAME_AS,193660261252
193660261252,esposa,193660271252
193660261252,fill,193660281252
193034000744,SAME_AS,193660281252
193000890018,SAME_AS,193660291253
193000900018,SAME_AS,193660301253
193660291253,no consta,193660301253
193000910018,SAME_AS,193660311253
193660291253,no consta,193660311253
193000920018,SAME_AS,193660321253
193660291253,no consta,193660321253
193660291253,no consta,193660331253
193000930018,SAME_AS,193660331253
193660291253,no consta,193660341253
193006790146,SAME_AS,193660351254
193660351254,esposa,193660361254
193006800146,SAME_AS,193660361254
193660351254,mare,193660371254
193660351254,fill,193660381254
193006810146,SAME_AS,193660381254
193660351254,fill,193660391254
193040670885,SAME_AS,193660401255
193040680885,SAME_AS,193660411255
193660401255,esposa,193660411255
193040690885,SAME_AS,193660421255
193660401255,fill,193660421255
193040700885,SAME_AS,193660431255
193660401255,fill,193660431255
193006910149,SAME_AS,193660441256
193006930149,SAME_AS,193660451256
193660441256,fill,193660451256
193040540882,SAME_AS,193660461257
193040560882,SAME_AS,193660471257
193660461257,filla,193660471257
193040570882,SAME_AS,193660481257
193660461257,fill,193660481257
193040580882,SAME_AS,193660491257
193660461257,filla,193660491257
193042660940,SAME_AS,193660501258
193042670940,SAME_AS,193660511258
193660501258,mare,193660511258
193042680940,SAME_AS,193660521258
193660501258,filla,193660521258
193042690940,SAME_AS,193660531258
193660501258,filla,193660531258
193042700940,SAME_AS,193660541259
193042710940,SAME_AS,193660551259
193660541259,esposa,193660551259
193042720940,SAME_AS,193660561259
193660541259,fill,193660561259
193660541259,fill,193660571259
193660541259,fill,193660581259
193040340877,SAME_AS,193660601260
193660591260,fill,193660601260
193040350877,SAME_AS,193660611260
193660591260,jove,193660611260
193040360877,SAME_AS,193660621260
193660591260,net,193660621260
193040370877,SAME_AS,193660631260
193660591260,neta,193660631260
193029520636,SAME_AS,193660641260
193660591260,net politic,193660641260
193660591260,madrastra,193660651260
193660591260,servents,193660661260
193660591260,besneta,193660671260
193020240430,SAME_AS,193660681261
193020250430,SAME_AS,193660691261
193660681261,esposa,193660691261
193660681261,filla,193660701261
193660681261,filla,193660711261
193660681261,fill,193660721261
193004700096,SAME_AS,193660731262
193004710096,SAME_AS,193660741262
193660731262,fill,193660741262
193660731262,fill,193660751262
193660761263,esposa,193660771263
193660761263,filla,193660781263
193660761263,filla,193660791263
193019730418,SAME_AS,193660801264
193660801264,esposa,193660811264
193660801264,altres,193660821264
193019750419,SAME_AS,193660831265
193019770419,SAME_AS,193660841265
193660831265,fill,193660841265
193660831265,afillada,193660851265
193660831265,neta,193660861265
193019760419,SAME_AS,193660871265
193660831265,fill,193660871265
193019790420,SAME_AS,193660881266
193019810420,SAME_AS,193660891266
193660881266,fill,193660891266
193019830421,SAME_AS,193660901267
193019840421,SAME_AS,193660911267
193660901267,esposa,193660911267
193019850421,SAME_AS,193660921267
193660901267,filla,193660921267
193019860421,SAME_AS,193660931267
193660901267,fill,193660931267
193019870422,SAME_AS,193660941268
193019880422,SAME_AS,193660951268
193660941268,esposa,193660951268
193019890422,SAME_AS,193660961268
193660941268,fill,193660961268
193019900422,SAME_AS,193660971268
193660941268,afillat,193660971268
193660941268,servents,193660981268
193019950422,SAME_AS,193660981268
193660991269,esposa,193661001269
193660991269,fill,193661011269
193019960423,SAME_AS,193661021270
193661021270,esposa,193661031270
193019970423,SAME_AS,193661031270
193661021270,fill,193661041270
193019980423,SAME_AS,193661041270
193020060426,SAME_AS,193661061272
193661061272,fill,193661071272
193020070426,SAME_AS,193661071272
193661061272,fill,193661081272
193020080426,SAME_AS,193661081272
193661061272,fill,193661091272
193020090426,SAME_AS,193661091272
193661061272,dispeser,193661101272
193661061272,dispeser,193661111272
193661121273,no consta,193661131273
193020370433,SAME_AS,193661141274
193020380433,SAME_AS,193661151274
193661141274,esposa,193661151274
193020400433,SAME_AS,193661161274
193661141274,filla,193661161274
193020390433,SAME_AS,193661171274
193661141274,fill,193661171274
193661181275,esposa,193661191275
193020110427,SAME_AS,193661191275
193661181275,fill,193661201275
193020120427,SAME_AS,193661201275
193661181275,fill,193661211275
193020170427,SAME_AS,193661211275
193661181275,fill,193661221275
193020140427,SAME_AS,193661221275
193661181275,fill,193661231275
193020150427,SAME_AS,193661231275
193661181275,gendre,193661241275
193058091323,SAME_AS,193661241275
193661181275,filla,193661251275
193058101323,SAME_AS,193661251275
193661181275,neta,193661261275
193661181275,neta,193661271275
193661281276,esposa,193661291276
193661281276,fill,193661301276
193042230929,SAME_AS,193661301276
193046191033,SAME_AS,193661311277
193661311277,esposa,193661321277
193046201033,SAME_AS,193661321277
193661311277,fill,193661331277
193046211033,SAME_AS,193661331277
193661311277,fill,193661341277
193661311277,no consta,193661351277
193661311277,no consta,193661361277
193020030425,SAME_AS,193661371278
193661371278,esposa,193661381278
193020040425,SAME_AS,193661381278
193661371278,mare,193661391278
193014130286,SAME_AS,193661401279
193014140286,SAME_AS,193661411279
193661401279,esposa,193661411279
193661401279,no consta,193661421279
193014110285,SAME_AS,193661421279
193661401279,filla,193661431279
193050681146,SAME_AS,193661441280
193050691146,SAME_AS,193661451280
193661441280,esposa,193661451280
193050701146,SAME_AS,193661461280
193661441280,filla,193661461280
193661441280,fill,193661471280
193050711146,SAME_AS,193661471280
193661441280,no consta,193661481280
193020410434,SAME_AS,193661491281
193661501282,esposa,193661511282
193661501282,fill,193661521282
193661501282,fill,193661531282
193661501282,filla,193661541282
193020470436,SAME_AS,193661551283
193020480436,SAME_AS,193661561283
193661551283,esposa,193661561283
193020490436,SAME_AS,193661571283
193661551283,fill,193661571283
193020500436,SAME_AS,193661581283
193661551283,fill,193661581283
193020510436,SAME_AS,193661591283
193661551283,fill,193661591283
193020520436,SAME_AS,193661601283
193661551283,fill,193661601283
193020530436,SAME_AS,193661611283
193661551283,fill,193661611283
193020540436,SAME_AS,193661621283
193661551283,fill,193661621283
193020550436,SAME_AS,193661631283
193661551283,fill,193661631283
193020570437,SAME_AS,193661641284
193026230566,SAME_AS,193661651284
193661641284,afillat,193661651284
193026240566,SAME_AS,193661661284
193661641284,filla,193661661284
193020580437,SAME_AS,193661671284
193661641284,filla,193661671284
193026250566,SAME_AS,193661681284
193661641284,neta,193661681284
193661691285,fill,193661701285
193661691285,afillada,193661711285
193661691285,net,193661721285
193661691285,net,193661731285
193020730441,SAME_AS,193661741286
193020740441,SAME_AS,193661751286
193661741286,esposa,193661751286
193020750441,SAME_AS,193661761286
193661741286,fill,193661761286
193020760441,SAME_AS,193661771286
193661741286,fill,193661771286
193020790443,SAME_AS,193661781287
193020770442,SAME_AS,193661791287
193661781287,fill,193661791287
193020780442,SAME_AS,193661801287
193661781287,jove,193661801287
193020810443,SAME_AS,193661811287
193661781287,fill,193661811287
193661781287,net,193661821287
193020830444,SAME_AS,193661831288
193020840444,SAME_AS,193661841288
193661831288,esposa,193661841288
193020820444,SAME_AS,193661851288
193661831288,sogre,193661851288
193020850444,SAME_AS,193661861288
193661831288,neta,193661861288
193020860445,SAME_AS,193661871289
193020870445,SAME_AS,193661881289
193661871289,esposa,193661881289
193661871289,filla,193661891289
193020880445,SAME_AS,193661891289
193661871289,filla,193661901289
193020890446,SAME_AS,193661911290
193020900446,SAME_AS,193661921290
193661911290,esposa,193661921290
193020910446,SAME_AS,193661931290
193661911290,filla,193661931290
193020930446,SAME_AS,193661941290
193661911290,filla,193661941290
193020940446,SAME_AS,193661951290
193661911290,filla,193661951290
193021000447,SAME_AS,193661961291
193020950447,SAME_AS,193661971291
193661961291,jefe,193661971291
193020960447,SAME_AS,193661981291
193661961291,esposa,193661981291
193020970447,SAME_AS,193661991291
193661961291,fill,193661991291
193020980447,SAME_AS,193662001291
193661961291,fill,193662001291
193021010448,SAME_AS,193662011292
193051791173,SAME_AS,193662021292
193662011292,esposa,193662021292
193051801173,SAME_AS,193662031292
193662011292,filla,193662031292
193051811173,SAME_AS,193662041292
193662011292,filla,193662041292
193021060449,SAME_AS,193662051293
193021070449,SAME_AS,193662061293
193662051293,esposa,193662061293
193662051293,filla,193662071293
